Successful to build network!
load pretrained model successful!
STN loaded
Epoch:1 || epochiter: 0/2803|| Totel iter 0 || Loss: 22.9859||Batch time: 0.4280 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 360/2803|| Totel iter 360 || Loss: 0.5624||Batch time: 0.0527 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 380/2803|| Totel iter 380 || Loss: 0.6183||Batch time: 0.0522 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 400/2803|| Totel iter 400 || Loss: 0.5852||Batch time: 0.0554 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 420/2803|| Totel iter 420 || Loss: 0.4211||Batch time: 0.0519 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 440/2803|| Totel iter 440 || Loss: 0.5597||Batch time: 0.0518 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 460/2803|| Totel iter 460 || Loss: 0.5158||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 480/2803|| Totel iter 480 || Loss: 0.4562||Batch time: 0.0516 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 500/2803|| Totel iter 500 || Loss: 0.4310||Batch time: 0.0518 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 520/2803|| Totel iter 520 || Loss: 0.3458||Batch time: 0.0522 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 540/2803|| Totel iter 540 || Loss: 0.4001||Batch time: 0.0518 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 560/2803|| Totel iter 560 || Loss: 0.3952||Batch time: 0.0516 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 580/2803|| Totel iter 580 || Loss: 0.4511||Batch time: 0.0518 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 600/2803|| Totel iter 600 || Loss: 0.3391||Batch time: 0.0518 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 620/2803|| Totel iter 620 || Loss: 0.3657||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 640/2803|| Totel iter 640 || Loss: 0.4146||Batch time: 0.0519 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 660/2803|| Totel iter 660 || Loss: 0.3713||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 680/2803|| Totel iter 680 || Loss: 0.3591||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 700/2803|| Totel iter 700 || Loss: 0.3200||Batch time: 0.0519 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 720/2803|| Totel iter 720 || Loss: 0.1974||Batch time: 0.0518 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 740/2803|| Totel iter 740 || Loss: 0.3345||Batch time: 0.0515 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 760/2803|| Totel iter 760 || Loss: 0.3136||Batch time: 0.0548 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 780/2803|| Totel iter 780 || Loss: 0.3106||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 800/2803|| Totel iter 800 || Loss: 0.3713||Batch time: 0.0548 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 820/2803|| Totel iter 820 || Loss: 0.2931||Batch time: 0.0518 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 840/2803|| Totel iter 840 || Loss: 0.2004||Batch time: 0.0516 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 860/2803|| Totel iter 860 || Loss: 0.1796||Batch time: 0.0518 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 880/2803|| Totel iter 880 || Loss: 0.2947||Batch time: 0.0538 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 900/2803|| Totel iter 900 || Loss: 0.3360||Batch time: 0.0528 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 920/2803|| Totel iter 920 || Loss: 0.2732||Batch time: 0.0516 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 940/2803|| Totel iter 940 || Loss: 0.3218||Batch time: 0.0518 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 960/2803|| Totel iter 960 || Loss: 0.3191||Batch time: 0.0515 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 980/2803|| Totel iter 980 || Loss: 0.2499||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1000/2803|| Totel iter 1000 || Loss: 0.2114||Batch time: 0.0518 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1020/2803|| Totel iter 1020 || Loss: 0.2841||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1040/2803|| Totel iter 1040 || Loss: 0.3064||Batch time: 0.0518 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1060/2803|| Totel iter 1060 || Loss: 0.3158||Batch time: 0.0521 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1080/2803|| Totel iter 1080 || Loss: 0.2291||Batch time: 0.0519 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1100/2803|| Totel iter 1100 || Loss: 0.2666||Batch time: 0.0518 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1120/2803|| Totel iter 1120 || Loss: 0.2833||Batch time: 0.0519 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1140/2803|| Totel iter 1140 || Loss: 0.2374||Batch time: 0.0519 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1160/2803|| Totel iter 1160 || Loss: 0.2471||Batch time: 0.0516 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1180/2803|| Totel iter 1180 || Loss: 0.2211||Batch time: 0.0553 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1200/2803|| Totel iter 1200 || Loss: 0.2217||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1220/2803|| Totel iter 1220 || Loss: 0.1716||Batch time: 0.0518 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1240/2803|| Totel iter 1240 || Loss: 0.3248||Batch time: 0.0540 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1260/2803|| Totel iter 1260 || Loss: 0.1794||Batch time: 0.0516 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1280/2803|| Totel iter 1280 || Loss: 0.2351||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1300/2803|| Totel iter 1300 || Loss: 0.2075||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1320/2803|| Totel iter 1320 || Loss: 0.1728||Batch time: 0.0519 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1340/2803|| Totel iter 1340 || Loss: 0.2487||Batch time: 0.0533 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1360/2803|| Totel iter 1360 || Loss: 0.2210||Batch time: 0.0536 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1380/2803|| Totel iter 1380 || Loss: 0.2448||Batch time: 0.0515 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1400/2803|| Totel iter 1400 || Loss: 0.1829||Batch time: 0.0544 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1420/2803|| Totel iter 1420 || Loss: 0.1800||Batch time: 0.0541 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1440/2803|| Totel iter 1440 || Loss: 0.2283||Batch time: 0.0537 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1460/2803|| Totel iter 1460 || Loss: 0.1388||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1480/2803|| Totel iter 1480 || Loss: 0.1373||Batch time: 0.0601 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1500/2803|| Totel iter 1500 || Loss: 0.2086||Batch time: 0.0518 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1520/2803|| Totel iter 1520 || Loss: 0.1951||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1540/2803|| Totel iter 1540 || Loss: 0.1187||Batch time: 0.0547 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1560/2803|| Totel iter 1560 || Loss: 0.1918||Batch time: 0.0516 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1580/2803|| Totel iter 1580 || Loss: 0.1776||Batch time: 0.0518 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1600/2803|| Totel iter 1600 || Loss: 0.1317||Batch time: 0.0516 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1620/2803|| Totel iter 1620 || Loss: 0.1257||Batch time: 0.0522 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1640/2803|| Totel iter 1640 || Loss: 0.1781||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1660/2803|| Totel iter 1660 || Loss: 0.2984||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1680/2803|| Totel iter 1680 || Loss: 0.1244||Batch time: 0.0524 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1700/2803|| Totel iter 1700 || Loss: 0.1151||Batch time: 0.0521 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1720/2803|| Totel iter 1720 || Loss: 0.1279||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1740/2803|| Totel iter 1740 || Loss: 0.1878||Batch time: 0.0536 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1760/2803|| Totel iter 1760 || Loss: 0.3548||Batch time: 0.0547 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1780/2803|| Totel iter 1780 || Loss: 0.0858||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1800/2803|| Totel iter 1800 || Loss: 0.1769||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1820/2803|| Totel iter 1820 || Loss: 0.1548||Batch time: 0.0539 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1840/2803|| Totel iter 1840 || Loss: 0.1492||Batch time: 0.0518 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1860/2803|| Totel iter 1860 || Loss: 0.2087||Batch time: 0.0603 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1880/2803|| Totel iter 1880 || Loss: 0.2292||Batch time: 0.0516 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1900/2803|| Totel iter 1900 || Loss: 0.1881||Batch time: 0.0522 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1920/2803|| Totel iter 1920 || Loss: 0.2386||Batch time: 0.0563 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1940/2803|| Totel iter 1940 || Loss: 0.1193||Batch time: 0.0530 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1960/2803|| Totel iter 1960 || Loss: 0.1276||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 1980/2803|| Totel iter 1980 || Loss: 0.1205||Batch time: 0.0517 sec. ||LR: 0.00010000
[Info] Test Accuracy: 0.8169047619047619 [3431:289:480:4200]
[Info] Test Speed: 0.00022799402999696536s 1/4206]
Epoch:1 || epochiter: 2000/2803|| Totel iter 2000 || Loss: 0.1456||Batch time: 0.0496 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2020/2803|| Totel iter 2020 || Loss: 0.2682||Batch time: 0.0501 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2040/2803|| Totel iter 2040 || Loss: 0.0988||Batch time: 0.0500 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2060/2803|| Totel iter 2060 || Loss: 0.1719||Batch time: 0.0501 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2080/2803|| Totel iter 2080 || Loss: 0.1357||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2100/2803|| Totel iter 2100 || Loss: 0.1286||Batch time: 0.0497 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2120/2803|| Totel iter 2120 || Loss: 0.1102||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2140/2803|| Totel iter 2140 || Loss: 0.1244||Batch time: 0.0497 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2160/2803|| Totel iter 2160 || Loss: 0.2061||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2180/2803|| Totel iter 2180 || Loss: 0.1431||Batch time: 0.0506 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2200/2803|| Totel iter 2200 || Loss: 0.1090||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2220/2803|| Totel iter 2220 || Loss: 0.1660||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2240/2803|| Totel iter 2240 || Loss: 0.1559||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2260/2803|| Totel iter 2260 || Loss: 0.1068||Batch time: 0.0501 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2280/2803|| Totel iter 2280 || Loss: 0.1164||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2300/2803|| Totel iter 2300 || Loss: 0.1528||Batch time: 0.0500 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2320/2803|| Totel iter 2320 || Loss: 0.0875||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2340/2803|| Totel iter 2340 || Loss: 0.1544||Batch time: 0.0500 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2360/2803|| Totel iter 2360 || Loss: 0.1484||Batch time: 0.0580 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2380/2803|| Totel iter 2380 || Loss: 0.0897||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2400/2803|| Totel iter 2400 || Loss: 0.1450||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2420/2803|| Totel iter 2420 || Loss: 0.1685||Batch time: 0.0501 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2440/2803|| Totel iter 2440 || Loss: 0.1707||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2460/2803|| Totel iter 2460 || Loss: 0.0912||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2480/2803|| Totel iter 2480 || Loss: 0.1243||Batch time: 0.0504 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2500/2803|| Totel iter 2500 || Loss: 0.1145||Batch time: 0.0521 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2520/2803|| Totel iter 2520 || Loss: 0.1226||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2540/2803|| Totel iter 2540 || Loss: 0.1480||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2560/2803|| Totel iter 2560 || Loss: 0.1176||Batch time: 0.0504 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2580/2803|| Totel iter 2580 || Loss: 0.1024||Batch time: 0.0497 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2600/2803|| Totel iter 2600 || Loss: 0.1389||Batch time: 0.0501 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2620/2803|| Totel iter 2620 || Loss: 0.1330||Batch time: 0.0500 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2640/2803|| Totel iter 2640 || Loss: 0.1176||Batch time: 0.0598 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2660/2803|| Totel iter 2660 || Loss: 0.1020||Batch time: 0.0500 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2680/2803|| Totel iter 2680 || Loss: 0.0661||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2700/2803|| Totel iter 2700 || Loss: 0.0675||Batch time: 0.0509 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2720/2803|| Totel iter 2720 || Loss: 0.0821||Batch time: 0.0500 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2740/2803|| Totel iter 2740 || Loss: 0.1185||Batch time: 0.0501 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2760/2803|| Totel iter 2760 || Loss: 0.0926||Batch time: 0.0500 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2780/2803|| Totel iter 2780 || Loss: 0.1371||Batch time: 0.0497 sec. ||LR: 0.00010000
Epoch:1 || epochiter: 2800/2803|| Totel iter 2800 || Loss: 0.1092||Batch time: 0.0500 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 17/2803|| Totel iter 2820 || Loss: 0.0460||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 37/2803|| Totel iter 2840 || Loss: 0.0902||Batch time: 0.0500 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 57/2803|| Totel iter 2860 || Loss: 0.1000||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 77/2803|| Totel iter 2880 || Loss: 0.0787||Batch time: 0.0518 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 97/2803|| Totel iter 2900 || Loss: 0.1159||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 117/2803|| Totel iter 2920 || Loss: 0.1084||Batch time: 0.0500 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 137/2803|| Totel iter 2940 || Loss: 0.0673||Batch time: 0.0497 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 157/2803|| Totel iter 2960 || Loss: 0.0860||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 177/2803|| Totel iter 2980 || Loss: 0.0999||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 197/2803|| Totel iter 3000 || Loss: 0.1210||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 217/2803|| Totel iter 3020 || Loss: 0.0729||Batch time: 0.0506 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 237/2803|| Totel iter 3040 || Loss: 0.0640||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 257/2803|| Totel iter 3060 || Loss: 0.1170||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 277/2803|| Totel iter 3080 || Loss: 0.1383||Batch time: 0.0501 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 297/2803|| Totel iter 3100 || Loss: 0.0636||Batch time: 0.0503 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 317/2803|| Totel iter 3120 || Loss: 0.1154||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 337/2803|| Totel iter 3140 || Loss: 0.0904||Batch time: 0.0540 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 357/2803|| Totel iter 3160 || Loss: 0.1072||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 377/2803|| Totel iter 3180 || Loss: 0.0959||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 397/2803|| Totel iter 3200 || Loss: 0.1880||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 417/2803|| Totel iter 3220 || Loss: 0.1345||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 437/2803|| Totel iter 3240 || Loss: 0.0700||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 457/2803|| Totel iter 3260 || Loss: 0.1168||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 477/2803|| Totel iter 3280 || Loss: 0.1220||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 497/2803|| Totel iter 3300 || Loss: 0.1056||Batch time: 0.0572 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 517/2803|| Totel iter 3320 || Loss: 0.1383||Batch time: 0.0511 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 537/2803|| Totel iter 3340 || Loss: 0.1104||Batch time: 0.0497 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 557/2803|| Totel iter 3360 || Loss: 0.1411||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 577/2803|| Totel iter 3380 || Loss: 0.2585||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 597/2803|| Totel iter 3400 || Loss: 0.1966||Batch time: 0.0506 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 617/2803|| Totel iter 3420 || Loss: 0.0989||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 637/2803|| Totel iter 3440 || Loss: 0.0514||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 657/2803|| Totel iter 3460 || Loss: 0.0945||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 677/2803|| Totel iter 3480 || Loss: 0.0634||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 697/2803|| Totel iter 3500 || Loss: 0.1958||Batch time: 0.0517 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 717/2803|| Totel iter 3520 || Loss: 0.0663||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 737/2803|| Totel iter 3540 || Loss: 0.0845||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 757/2803|| Totel iter 3560 || Loss: 0.1040||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 777/2803|| Totel iter 3580 || Loss: 0.1379||Batch time: 0.0544 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 797/2803|| Totel iter 3600 || Loss: 0.1059||Batch time: 0.0497 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 817/2803|| Totel iter 3620 || Loss: 0.1089||Batch time: 0.0501 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 837/2803|| Totel iter 3640 || Loss: 0.0445||Batch time: 0.0497 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 857/2803|| Totel iter 3660 || Loss: 0.1204||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 877/2803|| Totel iter 3680 || Loss: 0.0956||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 897/2803|| Totel iter 3700 || Loss: 0.0655||Batch time: 0.0497 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 917/2803|| Totel iter 3720 || Loss: 0.1008||Batch time: 0.0497 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 937/2803|| Totel iter 3740 || Loss: 0.0784||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 957/2803|| Totel iter 3760 || Loss: 0.0516||Batch time: 0.0514 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 977/2803|| Totel iter 3780 || Loss: 0.0562||Batch time: 0.0503 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 997/2803|| Totel iter 3800 || Loss: 0.0648||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 1017/2803|| Totel iter 3820 || Loss: 0.0600||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 1037/2803|| Totel iter 3840 || Loss: 0.1012||Batch time: 0.0499 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 1057/2803|| Totel iter 3860 || Loss: 0.1376||Batch time: 0.0502 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 1077/2803|| Totel iter 3880 || Loss: 0.1414||Batch time: 0.0503 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 1097/2803|| Totel iter 3900 || Loss: 0.0795||Batch time: 0.0502 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 1117/2803|| Totel iter 3920 || Loss: 0.0558||Batch time: 0.0500 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 1137/2803|| Totel iter 3940 || Loss: 0.0972||Batch time: 0.0500 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 1157/2803|| Totel iter 3960 || Loss: 0.1794||Batch time: 0.0501 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 1177/2803|| Totel iter 3980 || Loss: 0.0743||Batch time: 0.0499 sec. ||LR: 0.00010000
[Info] Test Accuracy: 0.8761904761904762 [3680:167:353:4200]
[Info] Test Speed: 0.0002224622768160847s 1/4206]
Epoch:2 || epochiter: 1197/2803|| Totel iter 4000 || Loss: 0.0869||Batch time: 0.0498 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 1217/2803|| Totel iter 4020 || Loss: 0.1025||Batch time: 0.0502 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 1237/2803|| Totel iter 4040 || Loss: 0.0963||Batch time: 0.0501 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 1257/2803|| Totel iter 4060 || Loss: 0.0810||Batch time: 0.0503 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 1277/2803|| Totel iter 4080 || Loss: 0.0927||Batch time: 0.0502 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 1297/2803|| Totel iter 4100 || Loss: 0.1468||Batch time: 0.0502 sec. ||LR: 0.00010000
Epoch:2 || epochiter: 1317/2803|| Totel iter 4120 || Loss: 0.0788||Batch time: 0.0516 sec. ||LR: 0.00010000
